TEAM_ID,TEAM_NAME,comeback_win_rate,big_deficit_comeback_rate,clutch_net_rating,blown_lead_rate,bounce_back_performance,back_to_back_performance,road_performance_consistency,losing_streak_length,win_rate_without_key_players,starting_lineup_volatility,star_dependency,performance_vs_top_teams,opp_hot_night_win_rate,post_tough_loss_nr,comeback_win_rate_z,big_deficit_comeback_rate_z,clutch_net_rating_z,blown_lead_rate_z,bounce_back_performance_z,road_performance_consistency_z,losing_streak_length_z,back_to_back_performance_z,win_rate_without_key_players_z,starting_lineup_volatility_z,star_dependency_z,performance_vs_top_teams_z,post_tough_loss_nr_z,opp_hot_night_win_rate_z,resilience_score,resilience_score_normalized,rank
1610612766,Hornets,0.0435,0.0,2.24,0.0,0.5238,-4.3333,-1.9512,2.1667,0.6429,0.411,10.56336725,-10.17471526,0.1667,-5.6875,-0.3026896281899071,-0.3694043844793956,0.3155121029104309,0.9155434137323714,0.03282831035761521,0.4621592170993763,0.05444210146723143,-0.4125287657616138,1.1494262068367438,1.2764731000042533,-0.01644745156469024,-0.16106348794082398,-0.8648194565598692,0.04796984670631258,0.1438738014174456,49.28796129202597,13
1610612752,Knicks,0.0556,0.0,-3.95,0.2,0.5,3.6667,2.8293,2.1429,0.4231,0.5278,1.0,30.64836066,0.0,3.4,-0.1319416328007287,-0.3694043844793956,-0.581603155250142,-1.8055089353830573,-0.09047212938639808,1.9406625267572366,0.08380357925830575,1.2199554675649147,-0.35634838497441895,0.20009976833584517,0.2323254305272152,1.1503846555694794,0.519780052280117,-1.4684473680741525,-0.041329118712633325,40.91388919717224,18
1610612739,Cavaliers,0.0769,0.0,-7.87,0.0435,0.5789,-3.2,-4.5853,2.0,0.5205,0.6438,1.3617029,0.89764373,0.2222,-0.8,0.1686312847025357,-0.3694043844793956,-1.1497278421628148,0.3237145277997657,0.3182843704372417,-0.35250986939152845,0.2600958135584955,-0.18126696805799442,0.31090568801196505,-0.8689011432526416,0.22291641479648494,0.19463789698595688,-0.12014489265830852,0.5528358060363417,-0.07954537491281921,39.1859159859994,19
1610612740,Pelicans,0.0,0.0769,5.76,0.05,0.4583,-7.4,-4.6098,2.1905,0.4118,0.5135,1.75580357,5.47104677,0.1667,0.1176,-0.9165357273162921,1.8815621104861768,0.82566488299528,0.23528032645351415,-0.30650693347569835,-0.3600871795236521,0.025080623676157095,-1.0383211905544218,-0.433760818493373,0.3318817772644267,0.2126646324537907,0.3415592347628085,0.01966347150252465,0.04796984670631258,0.13786107343627818,49.01609183356561,14
1610612759,Spurs,0.0417,0.0,-4.0,0.1429,0.4,0.4,0.5365,2.1818,0.4,0.5821,1.0,-40.98360656,0.1538,3.3571,-0.3280901564296195,-0.3694043844793956,-0.5888496436036198,-1.0286484897106023,-0.6085412039410747,1.2315500095762844,0.03581360085188611,0.5533509369389433,-0.5145985809290949,-0.30030324458876456,0.2323254305272152,-1.1508042751900505,0.5132436760568174,-0.0693773762730995,-0.25570588797677896,31.220702286194264,22
1610612751,Nets,0.1765,0.1429,-7.94,0.0435,0.2941,-5.0714,5.6098,1.8095,0.525,0.7534,2.39191886,-4.55874439,0.2222,0.4615,1.574127180633293,3.8134709358142365,-1.1598729258576839,0.3237145277997657,-1.1571763538944777,2.800609907262138,0.49511100344083353,-0.5631458423389025,0.34173364826287644,-1.8789226942017627,0.19611729824616328,0.019350515793303335,0.07206113544641145,0.5528358060363417,0.49429707837467196,65.1325807121391,4
1610612737,Hawks,0.05,0.0,-3.45,0.0741,0.5556,0.375,-6.8293,1.8571,0.4933,0.527,1.29007368,-0.19929532,0.4,-3.0,-0.21096549843538967,-0.3694043844793956,-0.5091382717153622,-0.09260648161489493,0.1975742760660021,-1.0465296219011484,0.4363880478586852,0.548249423709798,0.12456779493979245,0.20747218841576598,0.22477971325983692,0.15939854649003626,-0.455343673340341,2.170226212682813,0.034210657422841934,44.3294699609274,16
1610612746,Clippers,0.1905,0.1,3.24,0.0526,0.6111,2.2143,-4.878,1.8182,0.5,0.8125,1.59226581,-163.93442623,0.1111,-5.7059,1.7716868447199456,2.557730199350998,0.4604418699799903,0.19990664591501361,0.48510261244384767,-0.443035529623064,0.4843780262651048,0.9235779550044834,0.17046720242448202,-2.4235602276058974,0.21691875747299394,-5.100619926398618,-0.867622937271028,-0.45780578101890546,-0.035289828012086605,41.18695970649594,17
1610612761,Raptors,0.0526,0.0,5.17,0.0,0.7143,1.5882,-3.9024,1.7,0.525,0.4051,0.60919181,0.52745671,0.2143,3.1538,-0.17427584653358277,-0.3694043844793956,0.74015632042424,0.9155434137323714,1.0197498973842745,-0.14130394738225055,0.6301984747905242,0.795815657693766,0.34173364826287644,1.3308446980936672,0.24249156524000903,0.1827455770372593,0.48226826146015506,0.4809720028163915,0.41783163783589,61.67514542231337,7
1610612760,Thunder,0.0294,0.0588,-3.04,0.0,0.2927,-16.0714,-3.4147,3.625,0.2927,0.6027,0.33433496,1.44898488,0.0,-10.1364,-0.5016604327343216,1.3517507508128757,-0.4497170672168428,0.9155434137323714,-1.164429320938243,0.009530915941698593,-1.74462693478166,-2.8078116631628793,-1.249674166467483,-0.49014306164672056,0.24964144550181774,0.21234982366745656,-1.542667572640003,-1.4684473680741525,-0.4608655283925121,21.944273930804677,25
1610612741,Bulls,0.0909,0.0,7.27,0.0,0.5556,-2.1176,-5.6097,2.0,0.5357,0.4872,37.50737595,13.91235264,0.2632,-7.4706,0.36619094878918834,-0.3694043844793956,1.0445088312703146,0.9155434137323714,0.1975742760660021,-0.6693342163036741,0.2600958135584955,0.03960814871108493,0.41503568708170874,0.5742500873918158,-0.7173447949568278,0.6127375980421556,-1.1364980683026566,0.9257998480639306,0.22287228738734688,52.85992990046695,9
1610612747,Lakers,0.1154,0.0,-2.03,0.0909,0.4074,-0.9167,-5.0244,2.2273,0.3607,0.6338,0.98819678,2.31054841,0.2222,-1.1765,0.7119203609408306,-0.3694043844793956,-0.3033380024765878,-0.3211748789405909,-0.5702040924240288,-0.48831382363706055,-0.020318636101638355,0.2846644381863134,-0.7838294337870507,-0.776745892253634,0.232632468935404,0.24002769620574627,-0.17750959307957453,0.5528358060363417,-0.12356509599075609,37.19553528550565,20
1610612749,Bucks,0.0,0.0,10.24,0.0,0.9091,0.3571,-1.6829,1.55,0.4,0.5362,1.75568285,-0.69573903,0.3333,7.0,-0.9165357273162921,-0.3694043844793956,1.474950239466906,0.9155434137323714,2.028948454616785,0.5451384949952458,0.8152498054065385,0.5445967402377299,-0.5145985809290949,0.12268935749667922,0.21266777275589777,0.1434502092527165,1.0682871479416247,1.5634773930915886,0.4883529310231428,64.86381217204709,5
1610612757,Trail Blazers,0.0313,0.0,-14.13,0.0714,0.2632,-7.8,-7.8049,3.4375,0.3293,0.6761,4.67687707,1.19249831,0.0741,-11.2143,-0.47484876403684717,-0.3694043844793956,-2.056988184018257,-0.05587227490183672,-1.3172596979318727,-1.348261204141962,-1.5133127715116421,-1.1199454022207482,-0.9989400897600742,-1.1665626039794357,0.1366784390555094,0.2041101496967592,-1.706899738865986,-0.7943830872389248,-0.8648276888051598,3.6788586095320173,29
1610612743,Nuggets,0.0769,0.0,-3.68,0.1034,0.6154,-2.9231,-0.1707,1.619,0.5574,0.4286,3.14617242,-0.94004078,0.2,1.5714,0.1686312847025357,-0.3694043844793956,-0.5424721181413609,-0.49124065076030526,0.5073795826496986,1.012828633027798,0.7301261933231719,-0.12476260753197987,0.5636949620694353,1.114279858246,0.17649682074653786,0.13560197466300364,0.2411689203004968,0.3508894223043302,0.1762076008178025,50.749955342060126,12
1610612765,Pistons,0.0,0.0,-6.95,0.1429,0.2683,-9.7692,-5.1464,3.4706,0.2667,0.5946,0.03723336,1.24030054,0.2,-9.7619,-0.9165357273162921,-0.3694043844793956,-1.01639245645882,-1.0286484897106023,-1.2908381751295843,-0.526045735315391,-1.5541474318009094,-1.5217813962540732,-1.4277912701394133,-0.4154973083375245,0.25736998079425005,0.20564580433268143,-1.4856075983829933,0.3508894223043302,-0.7493074485635031,8.902182407661186,26
1610612745,Rockets,0.0244,0.0,-5.3,0.25,0.1667,-10.6923,-3.3414,4.7692,0.2564,0.5634,0.13531777,1.53113644,0.04,-6.6296,-0.5722174556224117,-0.3694043844793956,-0.7772583407940471,-2.4857720226619144,-1.817196354877136,0.03220099074515445,-3.156198484720617,-1.7101496707270378,-1.4983530458248318,-0.12797292522062112,0.25481850067996453,0.21498895627617046,-1.0083607162328432,-1.104580009998456,-0.9461901788235733,0.0,30
1610612753,Magic,0.0286,0.0,-3.78,0.2857,0.3023,-11.0,0.244,3.5294,0.1875,0.5526,0.43896723,1.1638875,0.0,-7.1739,-0.5129495563964159,-0.3694043844793956,-0.5569650948483168,-2.9714798669790183,-1.114694689780994,1.1410862049376642,-1.6266875534023866,-1.7729390955513595,-1.9703633705554464,-0.02844525414169276,0.24691963521394886,0.203191022639005,-1.0912919418352207,-1.4684473680741525,-0.8233411312248193,5.55470065295695,28
1610612762,Jazz,0.0,0.0,8.96,0.1212,0.4667,3.1538,-7.6829,1.8333,0.44,0.3521,0.0871004,0.56008349,0.0833,10.3333,-0.9165357273162921,-0.3694043844793956,1.2894401376178701,-0.7334143098315784,-0.2629891312131054,-1.3105292924636316,0.46574952564975947,1.1152928221557676,-0.24057226758766423,1.8192675283884068,0.25607278421715607,0.18379371780312345,1.5761590095995424,-0.7106935948815146,0.09799976078576186,47.21373631078832,15
1610612744,Warriors,0.1538,0.0,5.29,0.0357,0.5385,5.6,-8.6829,1.8125,0.661,0.5147,1.2868841,0.44744067,0.2222,8.7,1.2537982967213634,-0.3694043844793956,0.757547892472587,0.4298355694152673,0.10898446431715236,-1.619807257040111,0.4914099768285134,1.6144656886011868,1.2734231136237413,0.32082314714454496,0.2248626841411719,0.18017504836581158,1.327304387559559,0.5528358060363417,0.4634184696917798,63.73638406946359,6
1610612763,Grizzlies,0.0714,0.0,1.4,0.0,0.75,-0.6429,-7.0244,1.4444,0.7324,0.5455,3.19869568,0.21786412,0.1111,9.125,0.09101855952563656,-0.3694043844793956,0.19377109857200092,0.9155434137323714,1.2047005570002938,-1.1068697527900195,0.9455259421602127,0.34053621107191384,1.7625600829381955,0.036984974067602504,0.1751305276381076,0.17279986328958127,1.3920586974640425,-0.45780578101890546,0.3529872619025307,58.743164227684474,8
