TEAM_ID,TEAM_NAME,comeback_win_rate,big_deficit_comeback_rate,clutch_net_rating,blown_lead_rate,bounce_back_performance,back_to_back_performance,road_performance_consistency,losing_streak_length,win_rate_without_key_players,starting_lineup_volatility,star_dependency,performance_vs_top_teams,opp_hot_night_win_rate,post_tough_loss_nr,comeback_win_rate_z,big_deficit_comeback_rate_z,clutch_net_rating_z,blown_lead_rate_z,bounce_back_performance_z,road_performance_consistency_z,losing_streak_length_z,back_to_back_performance_z,win_rate_without_key_players_z,starting_lineup_volatility_z,star_dependency_z,performance_vs_top_teams_z,post_tough_loss_nr_z,opp_hot_night_win_rate_z,resilience_score,resilience_score_normalized,rank
1610612743,Nuggets,0.1429,0.0,2028.6689,0.0323,0.7143,1.9231,-9.0488,1.3889,0.52,0.32,0.48928426,0.35672837,0.25,8.375,1.689363826327276,-0.37299916945529954,0.9362842751527799,0.3577086862824201,0.7261433167804903,-1.1430858049002297,0.795251750086617,0.5486127420076571,0.3493855753400096,1.274767806400536,0.468539186406783,0.027024237683068022,1.3021448769854498,0.38659917426140944,0.5358616885221004,80.35685008186007,5
1610612753,Magic,0.0,0.0,1505.0921,0.0,0.6471,-5.4667,-11.0732,1.9444,0.3333,0.5278,1.56410256,-1.18069551,0.3636,2.3125,-0.9744226689886841,-0.37299916945529954,-0.9780187093663849,0.784055201667002,0.4332041443014578,-1.628349600348442,0.3337815488528093,-0.46279370049163004,-0.8498475460470436,-0.157132318845134,0.22186155773129632,-1.0444008191198488,0.3834111406083044,1.190461276691478,-0.2883722265311464,38.30424133015746,20
1610612749,Bucks,0.0588,0.1111,2380.8031,0.0769,0.75,5.5,-7.6083,1.65,0.525,0.44,2.27230047,0.56342487,0.3077,6.3333,0.12166302677463611,1.3929187734346342,2.2237583381961943,-0.2309926940938138,0.8817672521599759,-0.7977871992179785,0.5783482945651999,1.0381658698562728,0.38150215598776144,0.4478764924954332,0.05932563787234371,0.17107026957731963,0.9927380861299914,0.7948988512879495,0.6281178987847065,85.06378368921783,4
1610612761,Raptors,0.0588,0.0,1590.969,0.0833,0.3158,-10.7143,-0.7317,3.1667,0.2933,0.493,5.24070086,1.63932288,0.0,-6.7308,0.12166302677463611,-0.37299916945529954,-0.6640353434661886,-0.31547002221955145,-1.011003412875676,0.8505851658181681,-0.6816190397486007,-1.1810075151631039,-1.106780191229058,0.08266616218734618,-0.6219411112745492,0.9208596422247611,-0.9870440838336652,-1.3824635511568755,-0.4079740041427595,32.20213042686565,25
1610612762,Jazz,0.069,0.0,1689.5388,0.0,0.3235,-5.3077,-13.2439,3.0,0.378,0.6522,2.48225501,1.5358472,0.05,-8.2222,0.31180034134582446,-0.37299916945529954,-0.3036441605041911,0.784055201667002,-0.9774374660291202,-2.1486825981647995,-0.5431364429067002,-0.44103213395973645,-0.5627253150561422,-1.014342980926757,0.011139737002538435,0.8487478207785375,-1.2130563715751705,-1.0286510060732186,-0.3864954737692581,33.29797011249672,23
1610612751,Nets,0.0,0.0,1497.0612,0.0588,0.4138,-12.1429,-8.3171,2.5,0.45,0.5143,1.1842696,2.45207944,0.0667,-0.4211,-0.9744226689886841,-0.37299916945529954,-1.007381308775631,0.007919749511787854,-0.5838004530104206,-0.9676918515661769,-0.12777172532451495,-1.3765331374741923,-0.10024655372851596,-0.06410704603080948,0.3090356353084933,1.487266704579577,-0.030848742568696026,-0.9104776160152772,-0.3388093092586612,35.7309294731946,21
1610612766,Hornets,0.075,0.0,2131.0843,0.0,0.2667,-8.6667,-4.3902,3.8125,0.25,0.5325,0.00076186,1.3093646,0.1304,-8.8846,0.42364582050534677,-0.37299916945529954,1.3107357517665723,0.784055201667002,-1.2250408141959213,-0.026384600852096637,-1.2181041089777511,-0.9007623350957761,-1.384909779638589,-0.18951889530641672,0.5806581810190422,0.6909129284456095,-1.3134389244784648,-0.4597204335786982,-0.11900845347321924,46.945220978097645,19
1610612764,Wizards,0.0,0.0,1375.0309,0.3333,0.1852,-17.5385,-0.439,5.5833,0.1795,0.4384,0.14469231,1.37981426,0.0,-9.2609,-0.9744226689886841,-0.37299916945529954,-1.4535488385282276,-3.6153656521311763,-1.5803167451042712,0.9207475413011219,-2.6891597927668185,-2.1150030014961083,-1.8377535667718896,0.45890171001416785,0.5476252282862913,0.7400090378199781,-1.370464822210212,-1.3824635511568755,-1.0391378920125252,0.0,30
1610612759,Spurs,0.0667,0.0,1787.9294,0.0909,0.2444,-13.6154,-4.683,4.0,0.25,0.4459,0.08583966,1.73234378,0.0769,-6.65,0.26892624100134066,-0.37299916945529954,0.05609183090839884,-0.4157868493688648,-1.3222512836346478,-0.0965709470817135,-1.3738658780710704,-1.5780671419912564,-1.384909779638589,0.4072210028950989,0.561132285379819,0.9856855658772273,-0.9747993521389396,-0.8382998568182111,-0.3527831499319666,35.017980826140715,22
1610612740,Pelicans,0.0,0.0,1251.4905,0.0909,0.5,2.3077,1.8833,1.5714,0.5641,0.5128,0.11291994,-0.43646083,0.3571,4.7692,-0.9744226689886841,-0.37299916945529954,-1.9052376001935483,-0.4157868493688648,-0.20803621688404295,1.47742019105877,0.6436436281691195,0.6012510972791429,0.6326538166531809,-0.053770904606996066,0.554917189066081,-0.5257464033358943,0.755708570737415,1.1444656458306026,-0.07589619429872876,49.14481860973566,17
